text	label1	label2	label
Das Podium ist sich einig: Lehramtsstudierende müssen sensibilisiert werden und strukturell besser begleitet werden. #NEBA17	OTHER	OTHER	0
#Fakt: Über 60% der weltweiten #Flüchtlinge und sogar 80% der #Vertriebenen leben in urbanen Umgebungen.	OTHER	OTHER	0
@MiataMuc @FrankyB122 @mountainman1977 @MartinDomig Geschundenen von 40 Jahre DDR und 27 Jahren Bundesrepublik	OFFENSE	ABUSE	1
@hebihebiheb Im Gegensatz zu den Deutschen sind Polen gute und sehr höfliche Gastgeber. Aber alles hat eben seine Grenzen 😜	OTHER	OTHER	0
@davidermes Bin ich auch dafür. Man sollte aber auch monatlich unsere Politiker auf ihren Geisteszustand prüfen.	OFFENSE	ABUSE	1
Den Kuchen essen und gleichzeitig behalten - den Spruch verstehe ich bis heute nicht. Wenn man den Kuchen isst, behält man ihn doch für sich.	OTHER	OTHER	0
@atklauner @satirianexe @spdde @SPDEckernfoerde @SPDBordesholm Ladet jemanden vom Landesvorstand ein oder vom Parteivorstand....	OTHER	OTHER	0
@ulfposh @welt Ich schau die ganze Zeit dies Foto an. Ist wie Frauentausch bei RTL II. Grausige Faszination.	OTHER	OTHER	0
@mathew_bavaria @wolf_saar @Cha_Knobloch @WorldJewishCong Das soll auch so sein! Deine Vorfahren haben es verkackt und die Palästinenser müssen es bis heute ausbaden! Du Hund!	OFFENSE	INSULT	1
@L_Bednarz Hinweis wird erbeten, wo der Shitstorm zu finden ist. Das einzige was ich las war berechtigte Kritik und Ihr wehmütiges Klagen. <U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>	OTHER	OTHER	0
Dobrindt, Du Heuchler. Es gibt keine illegale Software. Es gibt nur illegale |LBR| Vorschriften und hinterfotzige Politiker. Ab mit Euch.	OFFENSE	INSULT	1
@AdolfGlunz @Germanbub @Tomsch24 @Georg_Pazderski Wir wiederholen uns gerne. Ein Großteil dieses Landes bekennt sich zur Vielfalt und Demokratie. Das bedeutet aber nicht, dass es keinen Rassismus gibt. Die AfD und die Neue Rechte ist dabei den Konsens einer vielfältigen Gesellschaft in Frage zu stellen.	OTHER	OTHER	0
Wenn wir Glück haben, wird China die Welt beherrschen. Wenn wir Pech haben, der Islam.	OFFENSE	ABUSE	1
Wenn es eine Politikerin gibt die eine Schande für Deutschland ist, dann ist es Claudia Roth. #lanz #maischberger	OFFENSE	INSULT	1
@clyde261282 @DenkerWerner @Beatrix_vStorch @netzpolitik_org Du bist lustig. Kann man dich auch buchen?	OTHER	OTHER	0
@bluethenstaub @mountainman1977 @MiataMuc Jeder rechnet doch eh damit, dass er hetero wird.	OTHER	OTHER	0
#Followerpower!!! |LBR| Hallo, ihr Lieben! |LBR| Kennt sich jemand der hier Anwesenden im #Vereinsrecht aus? |LBR| Speziell mit #Sonderstimmrecht bei außerordentlichen #Vollversammlungen? |LBR| Bitte um RT und viele informative Antworten! |LBR| Danke!! <U+0001F5A4><U+2764>	OTHER	OTHER	0
Habe gerade voll die Diskussion mit linken...	OTHER	OTHER	0
@JeKra70 Die sind doch alle schon Gehirnverseucht!	OFFENSE	INSULT	1
@Schmidtlepp „Wir bedanken uns bei der Jury und unseren Eltern, vor allem aber natürlich unseren Intendanten …!“	OTHER	OTHER	0
@Bierkrawalle @kokaxcola hab urlaub ist also schon ok bei mir :^)	OTHER	OTHER	0
@KathaSchulze Wenn Frauen jetzt nicht in allen Bereichen gleichgestellt werden, müssen Männer eben klagen.	OTHER	OTHER	0
@focusonline Das war wohl eher ein Grüner Gehirn Furz.	OFFENSE	INSULT	1
@Opa_Antifa Alles alles Gute und viel Kraft!	OTHER	OTHER	0
Ordne das Sondierungsergebnis gleich live auf @welt ein. |LBR| #Sondierung #GroKo #grokosondierung @N24	OTHER	OTHER	0
Diese Woche im AZ Aachen: |LBR| Do 25.10.18 18:30 |LBR| Vortrag und Anarchist Kitchen: Fankultur im Kriegsgebiet: Fußball ist unsere Waffe |LBR| Fr 26.10.18 19:00 |LBR| Sag Wieso?! Festival 2018	OTHER	OTHER	0
Interessant auch, wie er den Rechtsruck der Gesellschaft beschreibt. „Brückenschlag erprobt“. Als wäre keine rechtsradikale Partei im Bundestag angekommen, sondern sie haben halt ein bisschen geprobt. Bisschen pegida und sonst nichts.	OTHER	OTHER	0
Ich glaube immer mehr, dass wir die Hirne unserer Politiker nur auf Erbsengröße kriegen, wenn diese aufgeblasen werden 😜	OFFENSE	ABUSE	1
@Wahlen_AfD_2016 @AfDBerlin Es gibt doch reichlich Bildmaterial als Beweis! Alle Mittäter anzeigen, da leider verboten sie zu schlagen! 😜	OTHER	OTHER	0
@MeierSimson @AlexanderSNeu @russlandRU Russland verhält sich sehr vernümftig im Gegensatz zur USA	OTHER	OTHER	0
"@oadiakosmos @Schnubb36 @Schockadin @3rd_stone_f_sun @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Wenn da bspw. steht ""ihr werdet am selben Tag sterben"", dann gibt es da nichts zu interpretieren. Es bedeutet, sie werden dann am selben Tag sterben. Wenn das dann nicht passiert, war die Aussage eine Lüge. So schwer ist das doch nicht zu verstehen, oder?"	OTHER	OTHER	0
Was ich schon befürchtet hatte, ist jetzt eingetroffen. Zukünftig werde ich diesen Account und den angeschlossenen Blog ohne die gute und tatkräftige Unterstützung alleine fortführen, leider.	OTHER	OTHER	0
@KonseqLiberal @FrankyB122 So alt biste ja nun auch nicht.	OTHER	OTHER	0
#blockupy airport: gerade haben Leute versucht auf eigene Faust ins Terminal zu kommen. Bullen reagieren mit Knüppeln. Scheiße sowas.	OFFENSE	INSULT	1
Wenn RWE nicht gelogen hat, müsste ja Ende des Jahres in NRW das Licht ausgehen. Ich bin gespannt...	OTHER	OTHER	0
@m_rinderspacher @Donatella091259 Und die #SPD unterstützt ihn dabei - haben Sie leider vergessen <U+0001F926><U+200D><U+2642><U+FE0F>	OTHER	OTHER	0
@_StultaMundi Echt? Was ist denn zum Beispiel Leviticus für ne Beschreibung?	OTHER	OTHER	0
@mittelfinger Die ganze Welt mutiert zum Kindergarten. Trump hat ein Shithole Shithole genannt. Jetzt dürfen alle Shithole Bewohner -anstatt das Shithole aufzuräumen - beleidigt  alle Stühle umschmeissen, Flaggen verbrennen und Weiße abschlachten.	OFFENSE	PROFANITY	1
"@RT_Deutsch Er hätte besser "" es "" gleich mit Arschloch anreden sollen"	OFFENSE	INSULT	1
Davor: In Gießen will der lokale #Pegida-Ableger am 25.01. laufen. Gegendemo startet am Gießener/Hbf um 13:00 Uhr! #Antifa #Gießen	OTHER	OTHER	0
"@Strombelberg @_lennartvoss @fgabrielEU @afd_thl Leute wie sie sind die Schande Deutschlands, umerzogen, ohne Intelligenz und so unverschämt für sich den Anspruch ""GUT"" sein zu beanspruchen"	OFFENSE	INSULT	1
@DrAndreaKahl1 @DrDavidBerger @focusonline @SteinbachErika @Beatrix_vStorch @AfD Höflichst um Entschuldigung anklopfend gelobe ich Besserung inkl Annäherung an e gute,positivere Grundhaltung bzgl Altparteien und MSM.Zusätzl engagieren sich meine mind.j. Tochter&amp;ich in der einst durch Schokopudding entflammte Unterkunft in #Düsseldorf als Flüchtlingshilfe.😊	OFFENSE	ABUSE	1
@panemetc62 ach so. na klar. na dann alle man an die gewehre... #ohmann	OTHER	OTHER	0
@focusonline Das Ende der Merkel Diktatur. Sollte National Feiertag werden. Rauten IM Erika hat endlich fertig!!!!!!	OFFENSE	INSULT	1
Daraufhin forderten die Beamten Verstärkung an und überwältigten den 22-Jährigen.	OTHER	OTHER	0
Ein Parteivorsitzender,der im Suff nicht mehr weiß was er tut. |LBR| Danke.	OFFENSE	INSULT	1
@aufklaerer2017 Das ist Augenwischerei....kriminelle klauende grabschende drogenvertickende-Mörder Vergewaltiger Terroristen |LBR| Wir beherbergen soviel von diesem Mist...! |LBR| Das sind unsere Probleme unser Ärgernis	OFFENSE	ABUSE	1
Die Türkei beschießt Dörfer in Syrien im Kampf gg. angebliche Terroristen. |LBR| Das ist so als würde man Dresden Bombardieren um Reichsbürger zu vertreiben.	OTHER	OTHER	0
Meine Urlaubsorte: |LBR| Nördlichster: Nordkap |LBR| Südlichster: Ägypten |LBR| Westlichster: England (London) |LBR| Östlichster: Maledivien |LBR| Höchster: Eisjöchl |LBR| Tiefster: Nordkap-Tunnel	OTHER	OTHER	0
@Dunkeldenk @westhexe @Sortex @machtjanix23 @QueeniePi @schneeridara @krebbi @Vergangenheit17 @MXLola5 @lazarus06 @Lars9596 @HeinrichHeine12 @KokoLores20 @Kreativdesign1 @EmiliaC32 @DieBajuwaren @lawyerberlin @SBunners @twittonium @eysvog3l @gunnar_richert @loriotfehlt @nasanasal @Norbinator2403 @troll_putin @LC180666 @vespasianus69bc @xX7Nitro1Xx @tbgstephen Ich finde sämtliche Beleidigungs- und Volksverhetzungsgesetze müssen weg. Einen intelligenten Menschen kann man nicht beleidigen. Man sollte hingegen Kindern von klein auf klar machen, dass Beleidigungen nur etwas über das beschämend niedrige Niveau des Beleidigers aussagen.	OTHER	OTHER	0
"@kirchentag_de @Volker_Beck „Es ist Israel, das Palästinenser und Araber tötet und ihr Land besetzt."" Wie bewertet @kirchentag_de diese Aussage ihres Gastes al-Tayyeb?"	OTHER	OTHER	0
@Kahuna456 Hab's bereits kommentiert. Der Typ ist ein Clown.	OFFENSE	INSULT	1
@EyadHadrous @der_zmd An alle, die gerne Richter&amp;Henker spielen: |LBR| „Rufe zum Weg deines Herrn auf mit Weisheit und schöner Ermahnung und diskutiere mit ihnen in der besten Art und Weise! Wahrlich, dein Herr weiß, |LBR| wer von seinem Weg abgekommen ist und er weiß auch Bescheid über die Rechtgeleiteten.“	OTHER	OTHER	0
@LiDeLi7 Welche Medikamente? |LBR| Werde konkret.	OTHER	OTHER	0
Heute ab 17:00 Uhr an der Alten Oper FFM: Kundgebung/Picknick/Musik zum Jahrestag der Gezi-Proteste #Gezi, #Taksim, #Solidarität, #Erdogan	OTHER	OTHER	0
Die Kneipe ist jetzt geöffnet, kommt doch mal vorbei!;)	OTHER	OTHER	0
@Volker_Beck @fdp Abwarten. Was halten Sie übrigens von der guten alten Verfassungsbeschwerde? CL	OTHER	OTHER	0
@TJax5 @Ralf_Stegner Nur mal so als Beispiel...	OTHER	OTHER	0
@spdbt @schneidercar SPD - SCHMAROTZER, PÄDOPHILE UND DUMMKÖPFE	OFFENSE	ABUSE	1
Turner Alex #Shatilov hat am Sonntag bei der EM in #Bern |LBR| am Boden Bronze geholt. Wir gratulieren! #ECBern2016 #Israel	OTHER	OTHER	0
Heute Abend werden sich wieder deutsche weiße männliche YouTuber in den Schlaf weinen. Sie wollen doch nur ein paar Witze über sexualisierte Gewalt und anderen Dreck machen, ohne Widerworte zu bekommen. Sie tun mir so leid :(	OTHER	OTHER	0
@Norbinator2403 Ein echter Mann und echte Kinder? Gott behüte.  Die machen Schmutz und Geräusche.  Und das rund um die Uhr. Das würde diese Zicke keine zwei Minuten durchhalten. Nicht in ihren heiligen vier Wänden,  wo alles seine deutsche Ordnung hat.	OFFENSE	INSULT	1
@Beutebadener @LeggaKnoppers @KotzenderStern @destatis Ein Deutscher ist wer Deutscher herkunft ist also deutsche Eltern hat	OTHER	OTHER	0
Die Kanzlerin sollte künfitg von @BibisBeauty und @ClausStrunz befragt werden. #bundestag	OTHER	OTHER	0
ENTFOLGT MICH RUHIG, IHR PISSER!!! |LBR| das ist mir so EGAL wie Hitler und DEINE MUDDA in einem Zimmer!!	OFFENSE	PROFANITY	1
@dushanwegner @Heinrich_Krug Hey Leute, wir haben so lange die Warzentusse ertragen...das mit dem Kleinwüchsigem kriegen wir auch hin...	OFFENSE	INSULT	1
@Titania0001 @Jala_varietas @blacknarga300 @damian_tamwood @AliCologne Steht da irgendwo das ich irgendwas befürworte, ich habe wie von euch gewünscht lediglich die derzeitige Situation der BRD geschildert	OTHER	OTHER	0
@Hartes_Geld Absolut korrekt..war zu erwarten. Ich liebe diese Art der Meldungen....!!	OTHER	OTHER	0
@topdilopp @info2099 @KrabatKabat Es gibt keine andere juristisch korrekte Lösung, würden alle Deutschen es erkennen wäre die Sache in 24 Stunden vorbei	OTHER	OTHER	0
@Michael_Leh @merdeux_ Linksextremisten unter sich wollen andere warnen und drohen. Die Gefährdung unserer freiheitlich demokratischen Grundordnung sitzt links im Plenum. Keine Abgrenzung zur Antifa Terrororganisation oder kommunistischen Verfassungsfeinden, linken Demokratiefeinden oder Umstürzlern.	OFFENSE	ABUSE	1
@AegisBridge Väter braucht das Land!!!! |LBR| Retweet please. Germany is lost without real fathers!	OTHER	OTHER	0
so nun mach dich auch Frau #Kraft #SPD #NRW die Taschen voll politisch war sie ja eine Niete	OFFENSE	INSULT	1
Am Ende wurde es der 14. Platz für @MrHoviStar. Aber immerhin 12 Punkte an #Israel von der deutschen Jury! #Eurovision #ISR #GER #ESC2016	OTHER	OTHER	0
Der Familiennachzug ist voll im Gang es sind dann alles Härtefälle wir werden m Muslimischen Großfamilien beglückt faulen Zauber beenden AFD	OTHER	OTHER	0
@Martin_Sellner @balleryna weil wir doch nur angelogen werden von der Deutschen #Lügenpresse ,Es ist aber auch Ali .S	OFFENSE	ABUSE	1
@demutsch Gönne dir n Dildo <U+0001F44D><U+0001F602>	OFFENSE	INSULT	1
@HeikoMaas Absolut richtig. |LBR| Der Opfer der diversen Abarten des menschenverachtenden #Sozialismus müssen wir immer gedenken. |LBR| Auch erschreckend, dass in der #brd der #Linksfaschismus wieder erstarkt. |LBR| #Stalinismus #Nationalsozialismus #PolPot #Neosozialismus	OTHER	OTHER	0
"Ein Staat ""Palästina"" wäre ein ebenso schlechter Witz, wie alle anderen islamischen Staaten auch."	OFFENSE	ABUSE	1
@datenritter @ThomasMichael71 @maxdefflow @IllyrioM @Quuux @dasnuf Doch, ein Steinwurf ist ein Zeichen der Aggression und rechtfertige daher die sofortige Auflösung der Versammlung.	OTHER	OTHER	0
Flaggen verbrennen und gegen Israel sein. Ist es das, wofür Deutschland Multikulturalismus braucht?	OFFENSE	ABUSE	1
@info2099 @SnoopysBrain @1Netzreport @peppermind @mittelfinger Er sagte weiterhin ausdrücklich, das es keinem der aufgrund des Grundgesetzes gewählt wurde zusteht an dem Prozess mitzuwirken da diese für die Alliierten arbeiten, und sich ihre Akte erst vorher genehmigen lassen müssen, Punkt aus‼️	OTHER	OTHER	0
@SawsanChebli Lösche Dich einfach,Du kleines Dummes Mädchen!	OFFENSE	INSULT	1
#Niederlande: Klare Kante gegen #Erdogan war richtig. Ich freue mich, dass Wilders schlechter abschneidet als erwartet!	OTHER	OTHER	0
Jetzt wird wieder gegen alles hetzt was nicht linksGrün ist. #heuteshow	OFFENSE	ABUSE	1
@Westhim @Hevellia64 Ungarn zeigt wies geht. Und Dämon-Merkel?	OFFENSE	INSULT	1
2/2 Unsere Position zu Iran ist deutlich und unsere Stellungnahme hat diese reflektiert. Sie hatte nichts mit deutschen Politikern oder Bundesbehörden zu tun. Im Journalismus sollte es keinen Platz für solches Vorgehen geben. #JerusalemPost	OTHER	OTHER	0
die #SPD soll ruhig in die große Koalition gehen so können wir sicher sein dass sie sich dadurch selbst demontiert und verschwindet	OTHER	OTHER	0
@sunnyboytande @uwegensheimer Warum antwortest du mir nicht? Ich bin Sportangler, und einsam!<U+0001F602><U+0001F602>	OTHER	OTHER	0
@Alice_Weidel @DJanecek So ist es leider weg mit den Grünen Nazis	OFFENSE	ABUSE	1
@nhile_de @hanvoi Man sollte Journalisten-Packages anbieten: Urlaub wie im 18. Jahrhundert!	OTHER	OTHER	0
Diese Woche im AZ Aachen: |LBR| Fr., 08.06., 20:00 Uhr: |LBR| Punk und Hardcore Konzert mit Open Wounds + PSB - AZ Aachen |LBR| Sa., 09.06., 20:00 Uhr: |LBR| Bunker Noise Five	OTHER	OTHER	0
bei dem Ergebnis wird es Zeit dass #Merkel nun zurücktritt. das mieseste Ergebnis geht schließlich auf Ihr Konto #CDU	OTHER	OTHER	0
"Heute: |LBR| Der Vortrag entfällt. Ab 21.30 Uhr ist Kneipe: ""Dreizugrunde""."	OTHER	OTHER	0
"@BfV_Bund Das ""durchstechen"" des Berichtes/Gutachtens an die Presse stellt einen Geheimnissverrat dar , wenn diese Unterlagen als Vertraulich oder Geheim eingestuft worden sind. Dies ist eine schwere , staatsgefährdende Straftat und damit ein Skandal. Herr Haldewang muss zurücktreten."	OTHER	OTHER	0
@Spaceman_rb Erstens gibt es aber leider keine Zahlen zu diesen zweitinstanzlichen Entscheidungen und zweitens geht nicht jedes Verfahren in die zweite Instanz.	OTHER	OTHER	0
Was wohl auf dem #SPDbpt18 passieren wird..?	OTHER	OTHER	0
@AfDBerlin @clydevpg Und genau das trifft z. Z. voll zu. Meinungsdiktatur.	OFFENSE	ABUSE	1
Jetzt im #Bundestag #Bundesregierung gefragt,ob sie den geplanten Propagandaauftritt von #Erdogan in 🇩🇪 untersagen wird?Antwort: prüfen wir.	OTHER	OTHER	0
@Dirki_M Ja, aber wo widersprechen die Zahlen denn denen, die im von uns verlinkten Artikel stehen? In unserem Tweet geht es rein um subs. Geschützte. 2017 ist der gesamte Familiennachzug im Vergleich zu 2016 - die Zahlen, die Hr. Brandner bemüht - übrigens leicht rückläufig gewesen.	OTHER	OTHER	0
Wenn Gauck v. DEMOKRATIE in der BRD spricht, ist es so, als würde  ein fetter, satter Pope dem Hungrigen die Vorteile des Fastens erklärt 😜	OTHER	OTHER	0
@zeitonline Zutreffend. Wer Fluchtursachen bekämpfen will, braucht eine andere, eine faire Handelspolitik. Und Abkehr v d Agrarindustrie. #EU #Afrika	OTHER	OTHER	0
Heute Abend bin ich an der Uni Freiburg um 20:00 Uhr: |LBR| Podiumsdiskussion „Islamkritik – Islamphobie“ |LBR| Platz der Universität 3, Hörsaal 1098	OTHER	OTHER	0
Scheiss-Klimaschützer. Für Geschwindigkeitsbeschränkung, aber |LBR| die Flieger und die Kreuzfahrtschiffe blasen weiter die Umwelt voll.	OFFENSE	INSULT	1
@TomSchreiberMdA @AfD @tagesschau Bei all ihrer Intelligenz können sie doch sicher definieren was ein Reichsbürger ist, oder?	OTHER	OTHER	0
Gegens. Zul. zu Patenamt &amp; gegenseitige Anerk. von Firmung/Konfirmation von #altkatholisch|er #Synode mit großer Mehrheit angen. #aksynode16	OTHER	OTHER	0
Wieviele VS-Agenten gibt es hier noch?	OTHER	OTHER	0
@Blockupy #Blockupy #Repression Soliaktion in Rostock! Heute 20 Uhr Neuer Markt!	OTHER	OTHER	0
@Tschonka „Ich bin total unzufrieden“! -„Aber AFD? - Um Gottes Willen, NEIN“! — Die Mainstream-Propaganda-Medien haben ganze Arbeit geleistet!	OFFENSE	INSULT	1
Nachdem 2013 die Grünen und 2017 die FDP nicht regieren wollten, ist eine große Koalition die letzte verbliebene pragmatische Möglichkeit.	OTHER	OTHER	0
Furchtbare Nachrichten aus #berlin. Meine Gedanken und mein tiefes Mitgefühl sind bei den Opfern und den Verletzten und ihren Familien.	OTHER	OTHER	0
#Altkatholisch/e #Synode votiert mehrheitlich dafür ein #Ordensrecht weit zu fassen - #aksynode16	OTHER	OTHER	0
@SM100d Eine furchtbare Frau....dumm und arrogant |LBR| Aber so sind alle Grünen...die kleinsten halten sich am unverzichtbarsten |LBR| So sinnlos...!!	OFFENSE	ABUSE	1
@mastermikeg @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Um den Kugelschreiber und die Handschriften, kommt man nicht drumrum, das sind eindeutige Beweise. In der internat. Presse ist man sich einig.	OTHER	OTHER	0
Jetzt ein bisschen Bobbele schauen....#esgibtnureinenBorisBecker	OTHER	OTHER	0
@Strack_C Der Brunnenvergifterkomplex bei den abgefuckten Altparteien nimmt zu. Das gute an der Geschichte ist, dass es endlich mal einen aus der Elite getroffen hat. Hätte es Oma Müller erwischt, hätte es nicht den Hauch von Aufmerksamkeit gebracht.	OFFENSE	ABUSE	1
#Lanz #Menschen2017 #lindner #FDP plappert rum.... So ist Politik abstoßend u das werfe ich @c_lindner vor! Das Land ist ihm total egal.	OTHER	OTHER	0
@HCStracheFP @FfFrauki Das sind tatsächlich kluge junge Köpfe am Werk, die kriegen es hin..und das sogar gut...! |LBR| Oder ist Fußballweltmeister doch eine höhere Auszeichnung...?	OTHER	OTHER	0
Hier befindet sich die Werbung von @grundvers in rechtsextremer Gesellschaft, wie z.B. dem Kopp Verlag, dem Ahriman-Verlag oder der Propaganda-Offensive. |LBR| Hier besteht dringender Handlungsbedarf sprich: Übernahme in eine Blockliste, damit das nicht mehr geschehen kann.	OTHER	OTHER	0
"@RegSprecher @iaamesse Merkel hat soviel Ahnung vom Auto, wie die ""berühmte"" Kuh vom Sonntag!"	OFFENSE	INSULT	1
